source_package,target_package,WDS,DD,NWDS,FINAL_SCORE
org.odpi.openmetadata.accessservices.communityprofile.fvt.locations,org.odpi.openmetadata.fvt.utilities.exceptions,599,4,599.0,964.053309548026
org.odpi.openmetadata.viewservices.datadiscovery.server,org.odpi.openmetadata.commonservices.ffdc,597,4,597.0,960.8344337231579
org.odpi.openmetadata.frameworkservices.omf.handlers,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,462,7,462.0,960.7019922560842
org.odpi.openmetadata.conformance.tests.repository.types,org.odpi.openmetadata.conformance.beans,874,2,874.0,960.187140295928
org.odpi.openmetadata.viewservices.projectmanager.server,org.odpi.openmetadata.commonservices.ffdc.rest,535,5,535.0,958.5913160370094
org.odpi.openmetadata.repositoryservices.ffdc,org.odpi.openmetadata.frameworks.auditlog,594,4,594.0,956.0061199858555
org.odpi.openmetadata.repositoryservices.localrepository.repositoryconnector,org.odpi.openmetadata.frameworks.openmetadata.ffdc,491,6,491.0,955.4418831861587
org.odpi.openmetadata.adminservices.spring,org.odpi.openmetadata.adminservices.server,592,4,592.0,952.7872441609874
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.postgres,org.odpi.openmetadata.frameworks.auditlog,585,4,585.0,941.5211787739487
org.odpi.openmetadata.accessservices.assetmanager.fvt.connections,org.odpi.openmetadata.fvt.utilities.exceptions,578,4,578.0,930.25511338691
org.odpi.openmetadata.viewservices.assetmaker.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,475,6,475.0,924.3073208012738
org.odpi.openmetadata.adminservices.server,org.odpi.openmetadata.adminservices.rest,471,6,471.0,916.5236802050525
org.odpi.openmetadata.repositoryservices.ffdc.exception,org.odpi.openmetadata.frameworks.openmetadata.ffdc,661,3,661.0,916.3405727002477
org.odpi.openmetadata.adminservices.client,org.odpi.openmetadata.frameworks.openmetadata.ffdc,569,4,569.0,915.770172175003
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector.control,511,5,511.0,915.5890887755361
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.adminservices.configuration.registration,508,5,508.0,910.2138103678519
org.odpi.openmetadata.viewservices.classificationexplorer.server,org.odpi.openmetadata.tokencontroller,564,4,564.0,907.7229826128325
org.odpi.openmetadata.viewservices.classificationexplorer.server,org.odpi.openmetadata.frameworks.auditlog,563,4,563.0,906.1135447003985
org.odpi.openmetadata.adminservices.client,org.odpi.openmetadata.adminservices.client.rest,505,5,505.0,904.8385319601678
org.odpi.openmetadata.repositoryservices.admin,org.odpi.openmetadata.adminservices.configuration.properties,433,7,433.0,900.3981875473689
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer,org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,460,6,460.0,895.1186685654441
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.frameworks.opengovernance.properties,430,7,430.0,894.1598629223294
org.odpi.openmetadata.contentpacks.core.core,org.odpi.openmetadata.frameworks.openmetadata.types,553,4,553.0,890.0191655760575
org.odpi.openmetadata.frameworkservices.gaf.converters,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,427,7,427.0,887.9215382972899
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.commonservices.ffdc.rest,492,5,492.0,881.545658860203
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,452,6,452.0,879.5513873730016
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector.executors,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,451,6,451.0,877.6054772239463
org.odpi.openmetadata.viewservices.datadesigner.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,450,6,450.0,875.6595670748909
org.odpi.openmetadata.viewservices.referencedata.server,org.odpi.openmetadata.commonservices.ffdc.rest,485,5,485.0,869.0033425756067
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.client,446,6,446.0,867.8759264786697
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.softwarecapabilities,533,4,533.0,857.8304073273755
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworkservices.omf.rest,478,5,478.0,856.4610262910103
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworkservices.omf.rest,531,4,531.0,854.6115315025072
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.commonservices.ffdc,529,4,529.0,851.392655677639
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestsurveys.schema,org.odpi.openmetadata.adapters.connectors.resource.jdbc.properties,437,6,437.0,850.3627351371719
org.odpi.openmetadata.conformance.workbenches.platform,org.odpi.openmetadata.conformance.beans,387,8,387.0,850.325911429117
org.odpi.openmetadata.frameworks.openmetadata.properties.actors,org.odpi.openmetadata.frameworks.openmetadata.properties,528,4,528.0,849.783217765205
org.odpi.openmetadata.viewservices.solutionarchitect.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,435,6,435.0,846.4709148390613
org.odpi.openmetadata.accessservices.governanceprogram.fvt.errorhandling,org.odpi.openmetadata.fvt.utilities.exceptions,523,4,523.0,841.7360282030345
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,522,4,522.0,840.1265902906003
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,468,5,468.0,838.5434315987297
org.odpi.openmetadata.repositoryservices.eventmanagement,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,401,7,401.0,833.8560582136141
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.properties,463,5,463.0,829.5846342525895
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.connections,org.odpi.openmetadata.fvt.utilities.exceptions,513,4,513.0,825.6416490786935
org.odpi.openmetadata.accessservices.communityprofile.fvt.todos,org.odpi.openmetadata.fvt.utilities.exceptions,513,4,513.0,825.6416490786935
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.ffdc.exception,512,4,512.0,824.0322111662593
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore,459,5,459.0,822.4175963756772
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,458,5,458.0,820.6258369064492
org.odpi.openmetadata.viewservices.projectmanager.server,org.odpi.openmetadata.commonservices.ffdc,509,4,509.0,819.203897428957
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector.executors,508,4,508.0,817.594459516523
org.odpi.openmetadata.metadatasecurity.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,500,4,500.0,804.7189562170502
org.odpi.openmetadata.accessservices.assetowner.fvt.assets,org.odpi.openmetadata.fvt.utilities.exceptions,500,4,500.0,804.7189562170502
org.odpi.openmetadata.metadatasecurity.server,org.odpi.openmetadata.metadatasecurity,413,6,413.0,803.6608915598443
org.odpi.openmetadata.viewservices.referencedata.server,org.odpi.openmetadata.commonservices.ffdc,497,4,497.0,799.8906424797478
org.odpi.openmetadata.viewservices.assetmaker.server,org.odpi.openmetadata.commonservices.multitenant,411,6,411.0,799.7690712617338
org.odpi.openmetadata.contentpacks.core.base,org.odpi.openmetadata.frameworks.openmetadata.definitions,495,4,495.0,796.6717666548797
org.odpi.openmetadata.viewservices.validmetadata.server,org.odpi.openmetadata.commonservices.ffdc.rest,407,6,407.0,791.9854306655125
org.odpi.openmetadata.adapters.connectors.governanceactions.stewardship,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,379,7,379.0,788.1083442966577
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.types,716,2,716.0,786.6063986863666
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.postgres,org.odpi.openmetadata.adapters.connectors.resource.jdbc.properties,439,5,439.0,786.5824069911162
org.odpi.openmetadata.viewservices.feedbackmanager.server,org.odpi.openmetadata.commonservices.multitenant,402,6,402.0,782.2558799202359
org.odpi.openmetadata.adapters.repositoryservices.inmemory.repositoryconnector,org.odpi.openmetadata.repositoryservices.ffdc.exception,486,4,486.0,782.1868254429727
org.odpi.openmetadata.accessservices.datamanager.fvt.connections,org.odpi.openmetadata.fvt.utilities.exceptions,485,4,485.0,780.5773875305387
org.odpi.openmetadata.adapters.connectors,org.odpi.openmetadata.frameworks.auditlog,368,7,368.0,765.2344873381795
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,427,5,427.0,765.0812933603795
org.odpi.openmetadata.frameworks.openmetadata.properties.schema,org.odpi.openmetadata.frameworks.openmetadata.properties,474,4,474.0,762.8735704937635
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,392,6,392.0,762.7967784296828
org.odpi.openmetadata.repositoryservices.localrepository.repositorycontentmanager,org.odpi.openmetadata.frameworks.openmetadata.ffdc,425,5,425.0,761.4977744219234
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryconnector,391,6,391.0,760.8508682806274
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.frameworkservices.omf.handlers,362,7,362.0,752.7578380881006
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.commonservices.ffdc,464,4,464.0,746.7791913694225
org.odpi.openmetadata.adapters.repositoryservices.cohortregistrystore.file,org.odpi.openmetadata.repositoryservices.connectors.stores.cohortregistrystore.properties,357,7,357.0,742.3606303797013
org.odpi.openmetadata.repositoryservices.localrepository.repositoryconnector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.typedefs,381,6,381.0,741.3917667900744
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,380,6,380.0,739.4458566410191
org.odpi.openmetadata.archiveutilities.designmodels.base,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,459,4,459.0,738.732001807252
org.odpi.openmetadata.frameworks.openmetadata.properties.datadictionaries,org.odpi.openmetadata.frameworks.openmetadata.properties,458,4,458.0,737.122563894818
org.odpi.openmetadata.accessservices.datamanager.fvt.errorhandling,org.odpi.openmetadata.fvt.utilities.exceptions,456,4,456.0,733.9036880699497
org.odpi.openmetadata.viewservices.timekeeper.server,org.odpi.openmetadata.commonservices.ffdc.rest,409,5,409.0,732.8296229142745
org.odpi.openmetadata.accessservices.assetowner.fvt.connections,org.odpi.openmetadata.fvt.utilities.exceptions,455,4,455.0,732.2942501575156
org.odpi.openmetadata.adapters.repositoryservices.archiveconnector.directory,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,333,8,333.0,731.6757842529611
org.odpi.openmetadata.conformance.tests.repository,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.typedefs,350,7,350.0,727.8045395879425
org.odpi.openmetadata.adapters.connectors.integration.basicfiles.controls,org.odpi.openmetadata.frameworks.openmetadata.refdata,452,4,452.0,727.4659364202133
org.odpi.openmetadata.platformservices.server,org.odpi.openmetadata.commonservices.ffdc.rest,373,6,373.0,725.8244855976318
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,373,6,373.0,725.8244855976318
org.odpi.openmetadata.conformance.tests.repository.types,org.odpi.openmetadata.conformance.workbenches.repository,405,5,405.0,725.6625850373623
org.odpi.openmetadata.adapters.connectors.unitycatalog.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,347,7,347.0,721.566214962903
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,448,4,448.0,721.028184770477
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.locations,org.odpi.openmetadata.fvt.utilities.exceptions,445,4,445.0,716.1998710331746
org.odpi.openmetadata.adapters.connectors.apacheatlas.survey,org.odpi.openmetadata.adapters.connectors.apacheatlas.resource.properties,445,4,445.0,716.1998710331746
org.odpi.openmetadata.adapters.connectors.governanceactions.stewardship,org.odpi.openmetadata.frameworks.opengovernance,444,4,444.0,714.5904331207405
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.properties,398,5,398.0,713.1202687527659
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,364,6,364.0,708.311294256134
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.commonservices.ffdc.rest,395,5,395.0,707.7449903450818
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opensurvey,393,5,393.0,704.1614714066257
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.frameworks.connectors.ffdc,393,5,393.0,704.1614714066257
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.search,392,5,392.0,702.3697119373976
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,360,6,360.0,700.5276536599127
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.commonservices.multitenant,360,6,360.0,700.5276536599127
org.odpi.openmetadata.conformance.tests.repository.instances,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.search,356,6,356.0,692.7440130636915
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.extractor,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.properties,356,6,356.0,692.7440130636915
org.odpi.openmetadata.frameworks.opensurvey.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,333,7,333.0,692.4540333793854
org.odpi.openmetadata.conformance.tests.repository.types,org.odpi.openmetadata.conformance.tests.repository,430,4,430.0,692.0583023466631
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.commonservices.ffdc,430,4,430.0,692.0583023466631
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworks.openmetadata.ffdc,426,4,426.0,685.6205506969267
org.odpi.openmetadata.viewservices.schemamaker.server,org.odpi.openmetadata.commonservices.ffdc.rest,382,5,382.0,684.4521172451169
org.odpi.openmetadata.samples.archiveutilities.businesssystems,org.odpi.openmetadata.samples.archiveutilities.governanceengines,326,7,326.0,677.8979425876264
org.odpi.openmetadata.conformance.tests.repository,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,324,7,324.0,673.7390595042668
