source_file,target_file,import,contain,parameter,call,return,throw,implement,extend,create,use,cast,impllink,annotation,mixin
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/AttributeTypeDefRequest.java,0,0,2,4,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/contextmanager/IntegrationContextManager.java,open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/openlineage/OpenLineageEventListener.java,1,1,2,1,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/AttributeTypeDefListResponse.java,0,1,0,2,1,0,0,0,1,0,0,0,0,0
open-metadata-implementation/engine-services/governance-action/governance-action-server/src/main/java/org/odpi/openmetadata/engineservices/governanceaction/handlers/GovernanceActionServiceHandler.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/client/GovernanceConfiguration.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/report-generating-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/reports/ReportGuard.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/specificationproperties/GuardType.java,1,2,1,4,1,0,0,0,2,1,0,0,0,0
open-metadata-resources/open-metadata-samples/governance-action-samples/src/main/java/org/odpi/openmetadata/samples/governanceactions/clinicaltrials/CocoClinicalTrialNominateHospitalService.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/properties/ActionTargetElement.java,1,1,0,9,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/connectorcontext/ActorProfileClient.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/ClassificationProperties.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/connectors/RequestedCatalogTargetsManager.java,open-metadata-implementation/frameworks/open-connector-framework/src/main/java/org/odpi/openmetadata/frameworks/connectors/Connector.java,1,1,0,3,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/test/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/ClassificationEntityExtensionTest.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/EntityProxy.java,0,1,0,3,0,0,0,0,2,0,0,0,0,0
open-metadata-implementation/view-services/product-manager/product-manager-spring/src/main/java/org/odpi/openmetadata/viewservices/productmanager/server/spring/ProductManagerResource.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/handlers/CollectionHandler.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/ffdc/exception/RepositoryErrorException.java,0,0,0,2,0,2,0,0,2,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/contextmanager/IntegrationContextManager.java,open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/openlineage/OpenLineageListenerManager.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/governance/governanceactions/GovernanceActionProperties.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/OpenMetadataRootProperties.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/engine-services/governance-action/governance-action-server/src/main/java/org/odpi/openmetadata/engineservices/governanceaction/handlers/GovernanceActionServiceHandler.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/GeneralGovernanceActionService.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0
open-metadata-implementation/engine-services/governance-action/governance-action-server/src/main/java/org/odpi/openmetadata/engineservices/governanceaction/handlers/GovernanceActionServiceHandler.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/GovernanceActionContext.java,0,1,0,1,0,0,0,0,1,1,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/governance/GovernanceControlProperties.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/governance/governanceactions/GovernanceActionProperties.java,1,0,0,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/engine-services/governance-action/governance-action-server/src/main/java/org/odpi/openmetadata/engineservices/governanceaction/handlers/GovernanceActionServiceHandler.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/GovernanceContext.java,0,1,0,5,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/engine-services/governance-action/governance-action-server/src/main/java/org/odpi/openmetadata/engineservices/governanceaction/handlers/GovernanceActionServiceHandler.java,open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/GovernanceActionServiceConnector.java,0,1,0,0,0,0,0,0,0,0,1,0,0,0
open-metadata-implementation/adapters/open-connectors/report-generating-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/reports/ReportGuard.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/specificationproperties/SpecificationProperty.java,0,0,0,4,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/enterprise/repositoryconnector/executors/ClassifyEntityExecutor.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/AuditLog.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ConnectionResponse.java,0,1,0,2,1,0,0,0,1,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/handlers/ExternalReferenceHandler.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/AuditLog.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/EntityDetailRequest.java,0,0,3,3,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/view-services/data-engineer/data-engineer-server/src/main/java/org/odpi/openmetadata/viewservices/dataengineer/server/DataEngineerRESTServices.java,open-metadata-implementation/user-security/token-controller/src/main/java/org/odpi/openmetadata/tokencontroller/TokenController.java,1,0,0,1,0,0,0,1,0,1,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/EntityCreateRequest.java,0,0,2,10,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/EntityFindRequest.java,0,0,1,2,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/test/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/ClassificationEntityExtensionTest.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/InstanceElementHeader.java,0,1,0,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/EntityDetailResponse.java,0,16,0,33,16,0,0,0,16,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/test/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/ClassificationEntityExtensionTest.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/properties/instances/InstanceHeader.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/EntityHistoricalFindRequest.java,0,0,1,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/connectorcontext/ActorProfileClient.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/EntityProperties.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/contextmanager/IntegrationContextManager.java,open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/ffdc/OIFAuditCode.java,1,0,0,0,0,0,0,0,0,8,0,0,0,0
open-metadata-conformance-suite/open-metadata-conformance-suite-server/src/main/java/org/odpi/openmetadata/conformance/tests/repository/instances/TestSupportedRelationshipSearch.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/connectors/stores/metadatacollectionstore/repositoryconnector/OMRSRepositoryHelper.java,1,9,0,3,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/events/OpenMetadataEventInterface.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/events/OpenMetadataEventListener.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-resources/open-metadata-samples/access-services-samples/governance-program-client-samples/governance-leadership-sample/src/main/java/org/odpi/openmetadata/accessservices/governanceprogram/samples/leadership/GovernanceLeadershipSample.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/AnchorOptions.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/data-manager-connectors/postgres-server-connectors/src/test/java/org/odpi/openmetadata/adapters/connectors/postgres/ffdc/ErrorCodeTest.java,open-metadata-implementation/adapters/open-connectors/data-manager-connectors/postgres-server-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/postgres/ffdc/PostgresErrorCode.java,0,1,0,0,0,0,0,0,0,1,0,0,0,0
open-metadata-test/open-metadata-fvt/fvt-utilities/src/main/java/org/odpi/openmetadata/fvt/utilities/auditlog/FVTAuditLogDestination.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/AuditLogRecord.java,1,0,2,0,0,0,0,0,0,1,0,0,0,0
open-metadata-test/open-metadata-fvt/fvt-utilities/src/main/java/org/odpi/openmetadata/fvt/utilities/auditlog/FVTAuditLogDestination.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/AuditLogDestination.java,1,0,0,0,0,0,0,1,0,0,0,0,0,0
open-metadata-resources/open-metadata-samples/access-services-samples/governance-program-client-samples/governance-leadership-sample/src/main/java/org/odpi/openmetadata/accessservices/governanceprogram/samples/leadership/GovernanceLeadershipSample.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/BasicOptions.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/AttributeTypeDefResponse.java,0,3,0,6,3,0,0,0,3,0,0,0,0,0
open-metadata-implementation/access-services/ocf-metadata-management/ocf-metadata-client/src/main/java/org/odpi/openmetadata/frameworkservices/ocf/metadatamanagement/client/OCFRESTClient.java,open-metadata-implementation/common-services/ffdc-services/src/main/java/org/odpi/openmetadata/commonservices/ffdc/RESTExceptionHandler.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/BooleanResponse.java,0,2,0,4,2,0,0,0,2,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/connectors/RequestedCatalogTargetsManager.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/AuditLog.java,1,1,1,10,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ClassificationProxyRequest.java,0,0,1,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ClassificationListResponse.java,0,3,0,5,3,0,0,0,3,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ClassificationResponse.java,0,4,0,8,4,0,0,0,4,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ClassificationRequest.java,0,0,1,10,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/view-server-generic-services/automated-curation/automated-curation-server/src/main/java/org/odpi/openmetadata/viewservices/automatedcuration/server/AutomatedCurationInstance.java,open-metadata-implementation/admin-services/admin-services-api/src/main/java/org/odpi/openmetadata/adminservices/configuration/properties/ViewServiceConfig.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/platform-services/platform-services-spring/src/main/java/org/odpi/openmetadata/platformservices/server/spring/OMAGServerOperationResource.java,open-metadata-implementation/admin-services/admin-services-api/src/main/java/org/odpi/openmetadata/adminservices/configuration/properties/OMAGServerConfig.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-implementation/src/main/java/org/odpi/openmetadata/repositoryservices/rest/server/OMRSRepositoryRESTServices.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/ClassificationWithEntityRequest.java,0,0,2,10,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/data-manager-connectors/unity-catalog-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/unitycatalog/sync/OSSUnityCatalogInsideCatalogSyncBase.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/mapper/PropertyFacetValidValues.java,1,0,0,0,0,0,0,0,0,8,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/ffdc/exception/RelationshipConflictException.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/PropertyServerException.java,1,0,0,5,0,0,0,1,0,0,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/ffdc/exception/TypeDefConflictException.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/PropertyServerException.java,1,0,0,5,0,0,0,1,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/system-connectors/apache-atlas-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/apacheatlas/integration/modules/AtlasIntegrationModuleBase.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/InvalidParameterException.java,1,0,0,2,0,11,0,0,2,0,0,0,0,0
open-metadata-implementation/access-services/ocf-metadata-management/ocf-metadata-server/src/main/java/org/odpi/openmetadata/frameworkservices/ocf/metadatamanagement/server/OCFServicesRegistration.java,open-metadata-implementation/admin-services/admin-services-api/src/main/java/org/odpi/openmetadata/adminservices/configuration/registration/ServiceOperationalStatus.java,1,0,0,0,0,0,0,0,0,2,0,0,0,0
open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/connectorcontext/StewardshipAction.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/UserNotAuthorizedException.java,1,0,0,0,0,5,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/connectorcontext/StewardshipAction.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/PropertyServerException.java,1,0,0,0,0,5,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/events/OpenMetadataEventInterface.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/InvalidParameterException.java,1,0,0,0,0,1,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/UpdateOptions.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/MetadataSourceOptions.java,0,0,0,6,0,0,0,1,0,3,0,0,0,0
open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/OMRSAPIPagedFindRequest.java,open-metadata-implementation/repository-services/repository-services-apis/src/main/java/org/odpi/openmetadata/repositoryservices/rest/properties/OMRSAPIFindRequest.java,0,0,0,5,0,0,0,1,0,3,0,0,0,0
open-metadata-implementation/view-services/action-author/action-author-server/src/main/java/org/odpi/openmetadata/viewservices/actionauthor/server/ActionAuthorRegistration.java,open-metadata-implementation/view-services/action-author/action-author-server/src/main/java/org/odpi/openmetadata/viewservices/actionauthor/admin/ActionAuthorAdmin.java,1,0,0,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/access-services/ocf-metadata-management/ocf-metadata-server/src/main/java/org/odpi/openmetadata/frameworkservices/ocf/metadatamanagement/server/OCFServicesRegistration.java,open-metadata-implementation/admin-services/admin-services-api/src/main/java/org/odpi/openmetadata/adminservices/configuration/registration/AccessServiceRegistrationEntry.java,1,1,0,1,0,0,0,0,1,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/system-connectors/apache-atlas-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/apacheatlas/integration/modules/AtlasIntegrationModuleBase.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/UserNotAuthorizedException.java,1,0,0,0,0,12,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/system-connectors/apache-atlas-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/apacheatlas/integration/modules/AtlasIntegrationModuleBase.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/PropertyServerException.java,1,0,0,3,0,16,0,0,3,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/data-manager-connectors/unity-catalog-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/unitycatalog/survey/OSSUnityCatalogInsideSchemaSurveyProvider.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/definitions/DeployedImplementationTypeDefinition.java,1,0,0,1,0,0,0,0,1,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/events/OpenMetadataEventInterface.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/PropertyServerException.java,1,0,0,0,0,1,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/events/OpenMetadataEventInterface.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/UserNotAuthorizedException.java,1,0,0,0,0,1,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/system-connectors/egeria-system-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/egeriainfrastructure/platform/catalog/OMAGServerPlatformCatalogProvider.java,open-metadata-implementation/adapters/open-connectors/system-connectors/egeria-system-connectors/src/main/java/org/odpi/openmetadata/adapters/connectors/egeriainfrastructure/control/OMAGServerPlatformConfigurationProperty.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/softwarecapabilities/SoftwareServiceProperties.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/OpenMetadataRootProperties.java,0,0,0,0,0,0,0,0,0,2,0,0,0,0
open-metadata-implementation/frameworks/open-governance-framework/src/main/java/org/odpi/openmetadata/frameworks/opengovernance/connectorcontext/StewardshipAction.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/ffdc/InvalidParameterException.java,1,0,0,0,0,5,0,0,0,0,0,0,0,0
open-metadata-implementation/access-services/ocf-metadata-management/ocf-metadata-server/src/main/java/org/odpi/openmetadata/frameworkservices/ocf/metadatamanagement/server/OCFServicesRegistration.java,open-metadata-implementation/admin-services/admin-services-api/src/main/java/org/odpi/openmetadata/adminservices/configuration/registration/AccessServiceDescription.java,1,1,0,0,0,0,0,0,0,2,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/handlers/DataStructureHandler.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/PropertyHelper.java,0,0,0,30,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/integration-connectors/jdbc-integration-connector/src/main/java/org/odpi/openmetadata/adapters/connectors/integration/jdbc/transfer/requests/OmasCreateView.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/connectorcontext/ConnectorContextClientBase.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/adapters/open-connectors/metadata-security-connectors/open-metadata-access-security-connector/src/main/java/org/odpi/openmetadata/metadatasecurity/accessconnector/ffdc/MetadataSecurityAuditCode.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/messagesets/MessageDefinition.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/handlers/DataStructureHandler.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/SearchOptions.java,0,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/handlers/DataStructureHandler.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/search/QueryOptions.java,0,0,1,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/connectorcontext/ActorProfileClient.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/properties/RelationshipProperties.java,1,0,2,0,0,0,0,0,0,0,0,0,0,0
open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/contextmanager/IntegrationContextManager.java,open-metadata-implementation/frameworks/open-integration-framework/src/main/java/org/odpi/openmetadata/frameworks/integration/openlineage/OpenLineageRunEvent.java,1,1,2,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/adapters/open-connectors/integration-connectors/jdbc-integration-connector/src/main/java/org/odpi/openmetadata/adapters/connectors/integration/jdbc/transfer/requests/OmasCreateView.java,open-metadata-implementation/frameworks/open-metadata-framework/src/main/java/org/odpi/openmetadata/frameworks/openmetadata/connectorcontext/AssetClient.java,1,1,1,0,0,0,0,0,0,1,0,0,0,0
open-metadata-implementation/adapters/open-connectors/metadata-security-connectors/open-metadata-access-security-connector/src/main/java/org/odpi/openmetadata/metadatasecurity/accessconnector/ffdc/MetadataSecurityAuditCode.java,open-metadata-implementation/frameworks/audit-log-framework/src/main/java/org/odpi/openmetadata/frameworks/auditlog/messagesets/AuditLogMessageDefinition.java,1,1,0,2,2,0,0,0,2,0,0,0,0,0
